images,name,corrAns,sounds,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,begin_global,begin_routine,end_global,end_routine,key_resp_2.keys,key_resp_2.corr,begin_book,key_resp_1.keys,key_resp_1.corr,key_resp_1.rt,date,frameRate,expName,session,participant,
images/volleyball.jpg,volley ball,z,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,2018_Nov_14_1236,59.7098510092,chinese_cond2,001,1012,
images/puma.jpg,puma,z,,,,,,0,0,0,0,,,,,,,,,48.2379281247,1.02632227481e-05,51.0039875828,2.76607292854,None,0,,,,,2018_Nov_14_1236,59.7098510092,chinese_cond2,001,1012,
images/dragonfly02.jpg,dragon fly,z,sounds/greatgatsby_chinese.wav,,,,,,,,,0,0,0,0,0,0,0,29,93.2631711627,9.94249717223e-06,96.0159432752,2.75278365864,,,83.0011238229,None,0,,2018_Nov_14_1236,59.7098510092,chinese_cond2,001,1012,
images/lantern03.jpg,lantern,z,sounds/greatgatsby_chinese.wav,,,,,,,,,0,0,0,0,0,1,1,5,97.2043879126,9.30104579311e-06,99.2503729238,2.04599559515,,,,z,1,2.03413740339,2018_Nov_14_1236,59.7098510092,chinese_cond2,001,1012,
images/bat.jpg,hand,x,sounds/greatgatsby_chinese.wav,,,,,,,,,0,0,0,0,0,2,2,185,100.431482244,9.94249694486e-06,101.934412554,1.50294057369,,,,x,1,1.48398472191,2018_Nov_14_1236,59.7098510092,chinese_cond2,001,1012,
images/notebook02b.jpg,notebook,z,sounds/greatgatsby_chinese.wav,,,,,,,,,0,0,0,0,0,3,3,7,103.121863262,9.62177136898e-06,104.90187012,1.78001679961,,,,z,1,1.76729906294,2018_Nov_14_1236,59.7098510092,chinese_cond2,001,1012,
images/cactus.jpg,cactus,z,sounds/greatgatsby_chinese.wav,,,,,,,,,0,0,0,0,0,4,4,70,106.095612184,9.62177136898e-06,107.886007026,1.79040510544,,,,x,0,1.76740201589,2018_Nov_14_1236,59.7098510092,chinese_cond2,001,1012,
images/lipstick04.jpg,lipstick,z,sounds/greatgatsby_chinese.wav,,,,,,,,,0,0,0,0,0,5,5,56,109.089217554,9.30104579311e-06,109.786515665,0.697308694329,,,,z,1,0.683789464096,2018_Nov_14_1236,59.7098510092,chinese_cond2,001,1012,
images/mailbox01.jpg,mail box,z,sounds/greatgatsby_chinese.wav,,,,,,,,,0,0,0,0,0,6,6,73,110.989207259,9.30104579311e-06,111.953731788,0.964534792165,,,,z,1,0.950506570226,2018_Nov_14_1236,59.7098510092,chinese_cond2,001,1012,
images/cocktailshrimp01.jpg,cocktail shrimp,z,sounds/greatgatsby_chinese.wav,,,,,,,,,0,0,0,0,0,7,7,30,113.195371671,9.30104579311e-06,115.187929231,1.99256814379,,,,z,1,1.98410194716,2018_Nov_14_1236,59.7098510092,chinese_cond2,001,1012,
images/radio03a.jpg,radio,z,sounds/greatgatsby_chinese.wav,,,,,,,,,0,0,0,0,0,8,8,37,116.36336363,3.56005541562e-05,117.488547687,1.1251994513,,,,z,1,1.11722621009,2018_Nov_14_1236,59.7098510092,chinese_cond2,001,1012,
images/pipe.jpg,icecube,x,sounds/greatgatsby_chinese.wav,,,,,,,,,0,0,0,0,0,9,9,188,118.645029762,9.30104579311e-06,119.989202769,1.34418327037,,,,z,0,1.33393704603,2018_Nov_14_1236,59.7098510092,chinese_cond2,001,1012,
images/bicycle.jpg,hand bag,x,sounds/greatgatsby_chinese.wav,,,,,,,,,0,0,0,0,0,10,10,186,121.190828271,9.62177136898e-06,122.423200464,1.23238181498,,,,x,1,1.21725991836,2018_Nov_14_1236,59.7098510092,chinese_cond2,001,1012,
images/hand01a.jpg,cupcake,x,sounds/greatgatsby_chinese.wav,,,,,,,,,0,0,0,0,0,11,11,163,123.57547975,1.02632227481e-05,125.057211053,1.481741887,,,,x,1,1.46729832527,2018_Nov_14_1236,59.7098510092,chinese_cond2,001,1012,
images/mushroom01.jpg,shower head,x,sounds/greatgatsby_chinese.wav,,,,,,,,,0,0,0,0,0,12,12,222,126.251654864,9.94249694486e-06,128.108027155,1.85638255393,,,,x,1,1.83407223192,2018_Nov_14_1236,59.7098510092,chinese_cond2,001,1012,
images/bandaid01.jpg,door handle,x,sounds/greatgatsby_chinese.wav,,,,,,,,,0,0,0,0,0,13,13,170,129.307179541,8.98031998986e-06,130.592027913,1.28485831461,,,,x,1,1.2672655471,2018_Nov_14_1236,59.7098510092,chinese_cond2,001,1012,
images/pouch01b.jpg,pouch,z,sounds/greatgatsby_chinese.wav,,,,,,,,,0,0,0,0,0,14,14,25,131.797846583,9.30104579311e-06,133.876216873,2.07838087397,,,,z,1,2.06747235104,2018_Nov_14_1236,59.7098510092,chinese_cond2,001,1012,
