images,name,corrAns,sounds,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,begin_global,begin_routine,end_global,end_routine,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,begin_book,key_resp_1.keys,key_resp_1.corr,key_resp_1.rt,date,frameRate,expName,session,participant,
images/volleyball.jpg,volley ball,z,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,2018_Nov_13_1539,59.9898221289,spanish_cond2,001,1008,
images/puma.jpg,puma,z,,,,,,0,0,0,0,,,,,,,,,48.2415190217,9.62149351835e-06,49.7633953356,1.5218865769,z,1,1.50061497616,,,,,2018_Nov_13_1539,59.9898221289,spanish_cond2,001,1008,
images/kiwi03.jpg,backpack,x,sounds/animalfarm_english.wav,,,,,,,,,0,0,0,1,0,0,0,125,92.0598497695,9.62149351835e-06,93.2905391168,1.23069961031,,,,81.7596955363,x,1,1.2172259395,2018_Nov_13_1539,59.9898221289,spanish_cond2,001,1008,
images/honeycomb.jpg,honey comb,z,sounds/animalfarm_english.wav,,,,,,,,,0,0,0,1,0,1,1,59,94.4944049196,8.98016151041e-06,95.2910003089,0.796604690142,,,,,z,1,0.783769247471,2018_Nov_13_1539,59.9898221289,spanish_cond2,001,1008,
images/bracelet02a.jpg,chess knight,x,sounds/animalfarm_english.wav,,,,,,,,,0,0,0,1,0,2,2,152,96.4712433296,8.65943729877e-06,97.4415095926,0.970276526059,,,,,x,1,0.950470925891,2018_Nov_13_1539,59.9898221289,spanish_cond2,001,1008,
images/dolphin01.jpg,dolphin,z,sounds/animalfarm_english.wav,,,,,,,,,0,0,0,1,0,3,3,99,98.6209973231,9.30088572204e-06,99.2753034231,0.654316042317,,,,,z,1,0.633744568331,2018_Nov_13_1539,59.9898221289,spanish_cond2,001,1008,
images/apricot.jpg,apricot,z,sounds/animalfarm_english.wav,,,,,,,,,0,0,0,1,0,4,4,32,100.479781797,8.98004509509e-06,101.375835269,0.896063735592,,,,,z,1,0.883836052963,2018_Nov_13_1539,59.9898221289,spanish_cond2,001,1008,
images/medal01.jpg,medal,z,sounds/animalfarm_english.wav,,,,,,,,,0,0,0,1,0,5,5,115,102.54616651,9.30076930672e-06,103.476303293,0.930147045874,,,,,z,1,0.917123341933,2018_Nov_13_1539,59.9898221289,spanish_cond2,001,1008,
images/banana04a.jpg,banana,z,sounds/animalfarm_english.wav,,,,,,,,,0,0,0,1,0,6,6,118,104.646086426,9.30076930672e-06,105.276735428,0.630659264047,,,,,z,1,0.617064041318,2018_Nov_13_1539,59.9898221289,spanish_cond2,001,1008,
images/icecube02 (2).jpg,aloe,x,sounds/animalfarm_english.wav,,,,,,,,,0,0,0,1,0,7,7,122,106.457700704,8.98016151041e-06,107.377244182,0.919553740649,,,,,x,1,0.900465585873,2018_Nov_13_1539,59.9898221289,spanish_cond2,001,1008,
images/bus.jpg,microphone,x,sounds/animalfarm_english.wav,,,,,,,,,0,0,0,1,0,8,8,203,108.580279326,9.62149351835e-06,109.744473954,1.16420457035,,,,,x,1,1.15051409439,2018_Nov_13_1539,59.9898221289,spanish_cond2,001,1008,
images/lychee02a.jpg,lychee,z,sounds/animalfarm_english.wav,,,,,,,,,0,0,0,1,0,9,9,62,110.888925843,8.98016151041e-06,111.828321745,0.939405203448,,,,,z,1,0.917147716507,2018_Nov_13_1539,59.9898221289,spanish_cond2,001,1008,
