images,name,corrAns,sounds,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,begin_global,begin_routine,end_global,end_routine,key_resp_2.keys,key_resp_2.corr,begin_book,key_resp_1.keys,key_resp_1.corr,key_resp_1.rt,date,frameRate,expName,session,participant
images/bat.jpg,hand,x,sounds/greatgatsby_chinese.wav,,,,,,,,,0,1,1,0,0,204,204,185,987.399410316,9.621726349E-06,988.336392726,0.936992673669,,,,x,1,0.917155210511,2018_Nov_13_1539,59.9849361106,chinese_cond2,1,1004
images/volleyball.jpg,volley ball,z,sounds/greatgatsby_chinese.wav,,,,,,,,,0,1,1,0,0,205,205,2,989.468020381,9.94245056063E-06,990.3702558,0.902245361474,,,,z,1,0.883806578582,2018_Nov_13_1539,59.9849361106,chinese_cond2,1,1004
images/sunglasses03a.jpg,sun glasses,z,sounds/greatgatsby_chinese.wav,,,,,,,,,0,1,1,0,0,206,206,17,991.477452253,9.621726349E-06,992.104057841,0.626615209505,,,,z,1,0.617084234138,2018_Nov_13_1539,59.9849361106,chinese_cond2,1,1004
images/toucan.jpg,toucan,z,sounds/greatgatsby_chinese.wav,,,,,,,,,0,1,1,0,0,207,207,81,993.204691304,8.98027792573E-06,994.371138435,1.16645707306,,,,z,1,1.15037337167,2018_Nov_13_1539,59.9849361106,chinese_cond2,1,1004
images/lemon02.jpg,lemon,z,sounds/greatgatsby_chinese.wav,,,,,,,,,0,1,1,0,0,208,208,14,995.481986017,1.02631747723E-05,996.071748357,0.589773244457,,,,z,1,0.567049579811,2018_Nov_13_1539,59.9849361106,chinese_cond2,1,1004
images/plant01.jpg,plant,z,sounds/greatgatsby_chinese.wav,,,,,,,,,0,1,1,0,0,209,209,47,997.18212704,9.30100213736E-06,997.788866299,0.606749522616,,,,z,1,0.583724376978,2018_Nov_13_1539,59.9849361106,chinese_cond2,1,1004
images/seagull.jpg,seagull,z,sounds/greatgatsby_chinese.wav,,,,,,,,,0,1,1,0,0,210,210,50,998.896246206,8.98027792573E-06,999.522663849,0.626427585608,,,,z,1,0.61707525386,2018_Nov_13_1539,59.9849361106,chinese_cond2,1,1004
images/gorilla.jpg,gorilla,z,sounds/greatgatsby_chinese.wav,,,,,,,,,0,1,1,0,0,211,211,80,1000.63235201,8.98027792573E-06,1001.38982706,0.7574849925,,,,z,1,0.733747837949,2018_Nov_13_1539,59.9849361106,chinese_cond2,1,1004
images/bicycle.jpg,hand bag,x,sounds/greatgatsby_chinese.wav,,,,,,,,,0,1,1,0,0,212,212,186,1002.49831924,8.98039434105E-06,1003.24029206,0.741982444189,,,,x,1,0.733766119229,2018_Nov_13_1539,59.9849361106,chinese_cond2,1,1004
images/baseball01a.jpg,baseball,z,sounds/greatgatsby_chinese.wav,,,,,,,,,0,1,1,0,0,213,213,74,1004.37172087,9.30111855268E-06,1005.57424632,1.20253539283,,,,z,1,1.18388845958,2018_Nov_13_1539,59.9849361106,chinese_cond2,1,1004
