images,name,corrAns,sounds,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,begin_global,begin_routine,end_global,end_routine,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,begin_book,key_resp_1.keys,key_resp_1.corr,key_resp_1.rt,date,frameRate,expName,session,participant,
images/volleyball.jpg,volley ball,z,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,2018_Nov_14_1534,59.9860901603,chinese_cond2,001,1034,
images/puma.jpg,puma,z,,,,,,0,0,0,0,,,,,,,,,48.1587789241,1.02631747723e-05,50.2355126254,2.07674492663,x,0,2.06752056407,,,,,2018_Nov_14_1534,59.9860901603,chinese_cond2,001,1034,
images/wallet01.jpg,lamp,x,sounds/animalfarm_english.wav,,,,,,,,,0,0,0,1,0,0,0,193,92.3891426355,9.94245056063e-06,95.3806376583,2.99150560668,,,,82.232405124,None,0,,2018_Nov_14_1534,59.9860901603,chinese_cond2,001,1034,
images/grandpiano.jpg,tulip,x,sounds/animalfarm_english.wav,,,,,,,,,0,0,0,1,0,1,1,236,96.4986274587,9.30100213736e-06,97.9313392596,1.43272206408,,,,,x,1,1.41730675299,2018_Nov_14_1534,59.9860901603,chinese_cond2,001,1034,
images/flower01.jpg,bus,x,sounds/animalfarm_english.wav,,,,,,,,,0,0,0,1,0,2,2,140,99.049664538,9.94245056063e-06,100.298601737,1.24894746172,,,,,x,1,1.23390290828,2018_Nov_14_1534,59.9860901603,chinese_cond2,001,1034,
images/globe.jpg,cloud,x,sounds/animalfarm_english.wav,,,,,,,,,0,0,0,1,0,3,3,154,101.430763719,9.30100213736e-06,102.882608672,1.45185489522,,,,,x,1,1.43396551372,2018_Nov_14_1534,59.9860901603,chinese_cond2,001,1034,
images/aquarium.jpg,computer mouse,x,sounds/animalfarm_english.wav,,,,,,,,,0,0,0,1,0,4,4,159,104.01743748,9.621726349e-06,105.400202185,1.3827749677,,,,,x,1,1.36753862083,2018_Nov_14_1534,59.9860901603,chinese_cond2,001,1034,
images/daisy.jpg,daisy,z,sounds/animalfarm_english.wav,,,,,,,,,0,0,0,1,0,5,5,6,106.502103152,9.621726349e-06,107.817208419,1.31511520909,,,,,z,1,1.30057034467,2018_Nov_14_1534,59.9860901603,chinese_cond2,001,1034,
images/bullet (2).jpg,rubber glove,x,sounds/animalfarm_english.wav,,,,,,,,,0,0,0,1,0,6,6,217,108.922538254,9.621726349e-06,110.18450842,1.26198042999,,,,,x,1,1.2505629519,2018_Nov_14_1534,59.9860901603,chinese_cond2,001,1034,
images/cauliflower01.jpg,glue stick,x,sounds/animalfarm_english.wav,,,,,,,,,0,0,0,1,0,7,7,181,111.301584476,9.621726349e-06,112.668509551,1.36693501694,,,,,x,1,1.35059281148,2018_Nov_14_1534,59.9860901603,chinese_cond2,001,1034,
images/ladder.jpg,ladder,z,sounds/animalfarm_english.wav,,,,,,,,,0,0,0,1,0,8,8,113,113.761711823,9.621726349e-06,114.719041649,0.957339768298,,,,,z,1,0.933813971351,2018_Nov_14_1534,59.9860901603,chinese_cond2,001,1034,
images/magnifyingglass01b.jpg,magnifying glass,z,sounds/animalfarm_english.wav,,,,,,,,,0,0,0,1,0,9,9,64,115.82642797,9.30100213736e-06,117.086329784,1.25991207652,,,,,z,1,1.25056423491,2018_Nov_14_1534,59.9860901603,chinese_cond2,001,1034,
images/cola.jpg,comb,x,sounds/animalfarm_english.wav,,,,,,,,,0,0,0,1,0,10,10,157,118.207918115,9.30100213736e-06,119.570333159,1.36242498655,,,,,x,1,1.35054085404,2018_Nov_14_1534,59.9860901603,chinese_cond2,001,1034,
images/cherry01.jpg,highlighter,x,sounds/animalfarm_english.wav,,,,,,,,,0,0,0,1,0,11,11,187,120.680787533,1.09046231955e-05,121.720875873,1.04009892431,,,,,z,0,1.01717192028,2018_Nov_14_1534,59.9860901603,chinese_cond2,001,1034,
