images,name,corrAns,sounds,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,begin_global,begin_routine,end_global,end_routine,key_resp_2.keys,key_resp_2.corr,begin_book,key_resp_1.keys,key_resp_1.corr,key_resp_1.rt,date,frameRate,expName,session,participant,
images/volleyball.jpg,volley ball,z,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,2018_Nov_14_1402,59.9906296298,spanish_cond2,001,1024,
images/puma.jpg,puma,z,,,,,,0,0,0,0,,,,,,,,,48.1504574786,1.02635240182e-05,51.0101316579,2.85968572588,None,0,,,,,2018_Nov_14_1402,59.9906296298,spanish_cond2,001,1024,
images/treadmill.jpg,lily,x,sounds/greatgatsby_spanish.wav,,,,,,,,,0,0,0,0,0,0,0,199,93.1733482453,9.62207559496e-06,94.6063496941,1.43301171227,,,83.0081662016,x,1,1.41731564468,2018_Nov_14_1402,59.9906296298,spanish_cond2,001,1024,
images/pineapple01a.jpg,pineapple,z,sounds/greatgatsby_spanish.wav,,,,,,,,,0,0,0,0,0,1,1,51,95.7236962253,9.30123496801e-06,96.8069866071,1.08330064523,,,,z,1,1.06719949096,2018_Nov_14_1402,59.9906296298,spanish_cond2,001,1024,
images/hat05.jpg,hat,z,sounds/greatgatsby_spanish.wav,,,,,,,,,0,0,0,0,0,2,2,15,97.9094042659,9.62195917964e-06,98.6408837369,0.731489092926,,,,z,1,0.717135616811,2018_Nov_14_1402,59.9906296298,spanish_cond2,001,1024,
images/banana04a.jpg,banana,z,sounds/greatgatsby_spanish.wav,,,,,,,,,0,0,0,0,0,3,3,118,99.7468682756,9.62195917964e-06,100.758143029,1.01128533727,,,,z,1,1.0005221545,2018_Nov_14_1402,59.9906296298,spanish_cond2,001,1024,
images/camera01a.jpg,bull,x,sounds/greatgatsby_spanish.wav,,,,,,,,,0,0,0,0,0,4,4,138,101.86876666,9.62195917964e-06,102.758718425,0.889961707522,,,,x,1,0.867148558376,2018_Nov_14_1402,59.9906296298,spanish_cond2,001,1024,
images/doorhandle.jpg,doll,x,sounds/greatgatsby_spanish.wav,,,,,,,,,0,0,0,0,0,5,5,168,103.861383049,8.98051075637e-06,105.209444582,1.34807179694,,,,x,1,1.33397041738,2018_Nov_14_1402,59.9906296298,spanish_cond2,001,1024,
images/eraser.jpg,eraser,z,sounds/greatgatsby_spanish.wav,,,,,,,,,0,0,0,0,0,6,6,110,106.31485597,9.62207559496e-06,107.076660174,0.76181478845,,,,z,1,0.750465945923,2018_Nov_14_1402,59.9906296298,spanish_cond2,001,1024,
images/candle08a.jpg,screw driver,x,sounds/greatgatsby_spanish.wav,,,,,,,,,0,0,0,0,0,7,7,221,108.188302776,9.30135138333e-06,109.494011099,1.30571762414,,,,x,1,1.28393916192,2018_Nov_14_1402,59.9906296298,spanish_cond2,001,1024,
images/microphone01.jpg,diaper,x,sounds/greatgatsby_spanish.wav,,,,,,,,,0,0,0,0,0,8,8,164,110.592571614,9.30123496801e-06,111.544468289,0.951907259179,,,,x,1,0.93369728059,2018_Nov_14_1402,59.9906296298,spanish_cond2,001,1024,
images/8ball.jpg,nail clipper,x,sounds/greatgatsby_spanish.wav,,,,,,,,,0,0,0,0,0,9,9,206,112.659807669,9.30123496801e-06,113.778584031,1.11878598435,,,,x,1,1.10055323364,2018_Nov_14_1402,59.9906296298,spanish_cond2,001,1024,
images/bicycle.jpg,hand bag,x,sounds/greatgatsby_spanish.wav,,,,,,,,,0,0,0,0,0,10,10,186,114.887915426,9.62207559496e-06,115.89587251,1.00796670525,,,,x,1,0.983861961286,2018_Nov_14_1402,59.9906296298,spanish_cond2,001,1024,
images/showerhead01.jpg,skateboard,x,sounds/greatgatsby_spanish.wav,,,,,,,,,0,0,0,0,0,11,11,223,117.0032609,9.30135138333e-06,118.046511203,1.04326024558,,,,x,1,1.03387301054,2018_Nov_14_1402,59.9906296298,spanish_cond2,001,1024,
images/cupcake.jpg,scissors,x,sounds/greatgatsby_spanish.wav,,,,,,,,,0,0,0,0,0,12,12,219,119.165334713,9.30135138333e-06,120.047078901,0.881754131289,,,,x,1,0.867124824086,2018_Nov_14_1402,59.9906296298,spanish_cond2,001,1024,
images/saltshaker03c.jpg,salt shaker,z,sounds/greatgatsby_spanish.wav,,,,,,,,,0,0,0,0,0,13,13,63,121.157835317,9.62207559496e-06,122.197701558,1.03987586324,,,,z,1,1.01719517703,2018_Nov_14_1402,59.9906296298,spanish_cond2,001,1024,
images/magnifyingglass01b.jpg,magnifying glass,z,sounds/greatgatsby_spanish.wav,,,,,,,,,0,0,0,0,0,14,14,64,123.302862132,9.30123496801e-06,124.214970183,0.912118314765,,,,z,1,0.900503584067,2018_Nov_14_1402,59.9906296298,spanish_cond2,001,1024,
images/wallet01.jpg,lamp,x,sounds/greatgatsby_spanish.wav,,,,,,,,,0,0,0,0,0,15,15,193,125.319195176,9.30135138333e-06,126.365575199,1.04638932389,,,,x,1,1.03386916185,2018_Nov_14_1402,59.9906296298,spanish_cond2,001,1024,
images/plate01b.jpg,plate,z,sounds/greatgatsby_spanish.wav,,,,,,,,,0,0,0,0,0,16,16,3,127.462321323,9.30123496801e-06,128.549558013,1.0872463116,,,,z,1,1.06722803623,2018_Nov_14_1402,59.9906296298,spanish_cond2,001,1024,
images/beermug01b.jpg,beer mug,z,sounds/greatgatsby_spanish.wav,,,,,,,,,0,0,0,0,0,17,17,111,129.664255284,9.94279980659e-06,130.800217201,1.13597250159,,,,x,0,1.11722336954,2018_Nov_14_1402,59.9906296298,spanish_cond2,001,1024,
images/carrot02.jpg,corkscrew,x,sounds/greatgatsby_spanish.wav,,,,,,,,,0,0,0,0,0,18,18,161,131.902217264,9.62207559496e-06,133.184433765,1.28222708532,,,,x,1,1.26747237111,2018_Nov_14_1402,59.9906296298,spanish_cond2,001,1024,
images/leaf01a.jpg,leaf,z,sounds/greatgatsby_spanish.wav,,,,,,,,,0,0,0,0,0,19,19,68,134.286904345,8.98051075637e-06,135.084791736,0.797897013021,,,,z,1,0.783812632435,2018_Nov_14_1402,59.9906296298,spanish_cond2,001,1024,
images/cheetah.jpg,cheetah,z,sounds/greatgatsby_spanish.wav,,,,,,,,,0,0,0,0,0,20,20,82,136.186816817,9.62207559496e-06,137.185390835,0.998583639855,,,,z,1,0.983864206471,2018_Nov_14_1402,59.9906296298,spanish_cond2,001,1024,
