images,name,corrAns,sounds,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,begin_global,begin_routine,end_global,end_routine,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,begin_book,key_resp_1.keys,key_resp_1.corr,key_resp_1.rt,date,frameRate,expName,session,participant,
images/volleyball.jpg,volley ball,z,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,2018_Nov_28_1540,59.983743737,chinese_cond2,001,1066,
images/puma.jpg,puma,z,,,,,,0,0,0,0,,,,,,,,,48.252855964,1.05837825686e-05,49.7144430522,1.46159799281,z,1,1.4506324511,,,,,2018_Nov_28_1540,59.983743737,chinese_cond2,001,1066,
images/calculator02b.jpg,dice,x,sounds/animalfarm_english.wav,,,,,,,,,0,0,0,1,0,0,0,165,91.9665931035,9.30111855268e-06,93.0089648676,1.04238138604,,,,81.7109340148,x,1,1.03383377986,2018_Nov_28_1540,59.983743737,chinese_cond2,001,1066,
images/triangleruler02.jpg,bottle of red wine,x,sounds/animalfarm_english.wav,,,,,,,,,0,0,0,1,0,1,1,134,94.201145689,8.98027792573e-06,95.0761673781,0.875030989992,,,,,x,1,0.85045072902,2018_Nov_28_1540,59.983743737,chinese_cond2,001,1066,
images/key03b.jpg,cigar,x,sounds/animalfarm_english.wav,,,,,,,,,0,0,0,1,0,2,2,153,96.246678185,8.98027792573e-06,96.9599900448,0.713321802206,,,,,x,1,0.700416523963,2018_Nov_28_1540,59.983743737,chinese_cond2,001,1066,
images/toucan.jpg,toucan,z,sounds/animalfarm_english.wav,,,,,,,,,0,0,0,1,0,3,3,81,98.0999628282,9.30088572204e-06,99.1438827256,1.04392951913,,,,,z,1,1.03382961056,2018_Nov_28_1540,59.983743737,chinese_cond2,001,1066,
images/tie01.jpg,bench,x,sounds/animalfarm_english.wav,,,,,,,,,0,0,0,1,0,4,4,130,100.271771925,9.30088572204e-06,101.194422359,0.922660056269,,,,,x,1,0.900464375736,2018_Nov_28_1540,59.983743737,chinese_cond2,001,1066,
images/beermug01b.jpg,beer mug,z,sounds/animalfarm_english.wav,,,,,,,,,0,0,0,1,0,5,5,111,102.398049808,9.621726349e-06,103.745246635,1.34720709035,,,,,z,1,1.33406062773,2018_Nov_28_1540,59.983743737,chinese_cond2,001,1066,
images/diaper01a.jpg,camera,x,sounds/animalfarm_english.wav,,,,,,,,,0,0,0,1,0,6,6,143,105.104482466,8.98027792573e-06,106.045673935,0.941200449364,,,,,x,1,0.917123083258,2018_Nov_28_1540,59.983743737,chinese_cond2,001,1066,
images/leek.jpg,donut,x,sounds/animalfarm_english.wav,,,,,,,,,0,0,0,1,0,7,7,169,107.21971174,9.30088572204e-06,108.1462115,0.926509702345,,,,,x,1,0.917131742695,2018_Nov_28_1540,59.983743737,chinese_cond2,001,1066,
images/hat05.jpg,hat,z,sounds/animalfarm_english.wav,,,,,,,,,0,0,0,1,0,8,8,15,109.339299649,9.30111855268e-06,110.146793613,0.807503586635,,,,,z,1,0.78378735506,2018_Nov_28_1540,59.983743737,chinese_cond2,001,1066,
images/nametag01a.jpg,name tag,z,sounds/animalfarm_english.wav,,,,,,,,,0,0,0,1,0,9,9,108,111.322482183,9.30088572204e-06,112.447167673,1.12469543284,,,,,z,1,1.10034769634,2018_Nov_28_1540,59.983743737,chinese_cond2,001,1066,
images/camera01a.jpg,bull,x,sounds/animalfarm_english.wav,,,,,,,,,0,0,0,1,0,10,10,138,113.637205099,9.30111855268e-06,114.898114434,1.26091959816,,,,,x,1,1.25067472225,2018_Nov_28_1540,59.983743737,chinese_cond2,001,1066,
images/bullet (2).jpg,rubber glove,x,sounds/animalfarm_english.wav,,,,,,,,,0,0,0,1,0,11,11,217,116.097983322,9.30088572204e-06,117.265252254,1.16727823322,,,,,x,1,1.15052395011,2018_Nov_28_1540,59.983743737,chinese_cond2,001,1066,
images/tape01a.jpg,tie,x,sounds/animalfarm_english.wav,,,,,,,,,0,0,0,1,0,12,12,232,118.426636869,9.30111855268e-06,119.315769437,0.889142189408,,,,,x,1,0.867101738928,2018_Nov_28_1540,59.983743737,chinese_cond2,001,1066,
images/lightswitch02a.jpg,fork,x,sounds/animalfarm_english.wav,,,,,,,,,0,0,0,1,0,13,13,177,120.511738646,9.30088572204e-06,121.316297027,0.804568002699,,,,,x,1,0.783755603479,2018_Nov_28_1540,59.983743737,chinese_cond2,001,1066,
images/lemon02.jpg,lemon,z,sounds/animalfarm_english.wav,,,,,,,,,0,0,0,1,0,14,14,14,122.509163235,7.12005421519e-05,123.900318767,1.39120011264,,,,,z,1,1.36725456384,2018_Nov_28_1540,59.983743737,chinese_cond2,001,1066,
images/bus.jpg,microphone,x,sounds/animalfarm_english.wav,,,,,,,,,0,0,0,1,0,15,15,203,125.088378931,8.98027792573e-06,125.950839157,0.86247016862,,,,,x,1,0.850395885296,2018_Nov_28_1540,59.983743737,chinese_cond2,001,1066,
images/aquarium.jpg,computer mouse,x,sounds/animalfarm_english.wav,,,,,,,,,0,0,0,1,0,16,16,159,127.172437715,8.98027792573e-06,128.168067213,0.995639120461,,,,,x,1,0.983806021279,2018_Nov_28_1540,59.983743737,chinese_cond2,001,1066,
images/screwdriver02b.jpg,cola,x,sounds/animalfarm_english.wav,,,,,,,,,0,0,0,1,0,17,17,158,129.348175355,9.621726349e-06,130.168585824,0.82042041095,,,,,x,1,0.800427460577,2018_Nov_28_1540,59.983743737,chinese_cond2,001,1066,
images/coffeepot03b.jpg,coffee pot,z,sounds/animalfarm_english.wav,,,,,,,,,0,0,0,1,0,18,18,107,131.371057705,9.30111855268e-06,132.602562133,1.23151469138,,,,,z,1,1.21720720897,2018_Nov_28_1540,59.983743737,chinese_cond2,001,1066,
images/lettuce.jpg,mushroom,x,sounds/animalfarm_english.wav,,,,,,,,,0,0,0,1,0,19,19,205,133.784881344,9.30088572204e-06,134.469704283,0.684832561295,,,,,x,1,0.667057094164,2018_Nov_28_1540,59.983743737,chinese_cond2,001,1066,
