images,name,corrAns,sounds,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,begin_global,begin_routine,end_global,end_routine,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,begin_book,key_resp_1.keys,key_resp_1.corr,key_resp_1.rt,date,frameRate,expName,session,participant,
images/volleyball.jpg,volley ball,z,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,2018_Nov_14_1535,59.9964401795,chinese_cond1,001,1029,
images/puma.jpg,puma,z,,,,,,0,0,0,0,,,,,,,,,48.1527407921,1.05838989839e-05,49.6301982489,1.47746900283,z,1,1.46731200546,,,,,2018_Nov_14_1535,59.9964401795,chinese_cond1,001,1029,
images/atm.jpg,atm,z,sounds/greatgatsby_english.wav,,,,,,,,,0,0,0,0,0,0,0,96,91.8181580263,9.94245056063e-06,93.1414740907,1.32332664833,,,,81.6267411687,z,1,1.3005847754,2018_Nov_14_1535,59.9964401795,chinese_cond1,001,1029,
images/raisin.jpg,ruler,x,sounds/greatgatsby_english.wav,,,,,,,,,0,0,0,0,0,1,1,218,94.2505621484,9.621726349e-06,95.7754616897,1.52490980446,,,,,z,0,1.50061627058,2018_Nov_14_1535,59.9964401795,chinese_cond1,001,1029,
images/radish01.jpg,raisin,x,sounds/greatgatsby_english.wav,,,,,,,,,0,0,0,0,0,2,2,214,96.8888817617,9.30100213736e-06,98.1927972523,1.30392607453,,,,,x,1,1.28392959596,2018_Nov_14_1535,59.9964401795,chinese_cond1,001,1029,
images/lollipop03b.jpg,lollipop,z,sounds/greatgatsby_english.wav,,,,,,,,,0,0,0,0,0,3,3,42,99.2892115939,9.30100213736e-06,100.460086101,1.17088444997,,,,,z,1,1.15059290582,2018_Nov_14_1535,59.9964401795,chinese_cond1,001,1029,
images/charcoalbarbecue.jpg,charcoal barbecue,z,sounds/greatgatsby_english.wav,,,,,,,,,0,0,0,0,0,4,4,77,101.577676864,9.621726349e-06,103.144067462,1.56640118232,,,,,z,1,1.55065621657,2018_Nov_14_1535,59.9964401795,chinese_cond1,001,1029,
images/toothbrush03a.jpg,parrot,x,sounds/greatgatsby_english.wav,,,,,,,,,0,0,0,0,0,5,5,210,104.2354365,9.30100213736e-06,105.477978954,1.24255239579,,,,,z,0,1.23388323537,2018_Nov_14_1535,59.9964401795,chinese_cond1,001,1029,
images/sportshorts02.jpg,tape,x,sounds/greatgatsby_english.wav,,,,,,,,,0,0,0,0,0,6,6,230,106.584784742,9.30100213736e-06,107.978629221,1.39385474229,,,,,x,1,1.38393187313,2018_Nov_14_1535,59.9964401795,chinese_cond1,001,1029,
images/doll.jpg,carrot,x,sounds/greatgatsby_english.wav,,,,,,,,,0,0,0,0,0,7,7,146,109.088924482,8.6595537141e-06,110.295922736,1.20700819674,,,,,x,1,1.18389813299,2018_Nov_14_1535,59.9964401795,chinese_cond1,001,1029,
images/lightswitch02a.jpg,fork,x,sounds/greatgatsby_english.wav,,,,,,,,,0,0,0,0,0,8,8,177,111.406862652,8.98027792573e-06,112.279746077,0.872893046122,,,,,x,1,0.850447842386,2018_Nov_14_1535,59.9964401795,chinese_cond1,001,1029,
images/puzzle.jpg,puzzle,z,sounds/greatgatsby_english.wav,,,,,,,,,0,0,0,0,0,9,9,57,113.399507817,8.6595537141e-06,114.847068377,1.44757018157,,,,,z,1,1.43391601346,2018_Nov_14_1535,59.9964401795,chinese_cond1,001,1029,
