images,name,corrAns,sounds,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,begin_global,begin_routine,end_global,end_routine,key_resp_2.keys,key_resp_2.corr,begin_book,key_resp_1.keys,key_resp_1.corr,key_resp_1.rt,date,frameRate,expName,session,participant,
images/volleyball.jpg,volley ball,z,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,2018_Nov_14_1236,59.9860135434,chinese_cond2,001,1016,
images/puma.jpg,puma,z,,,,,,0,0,0,0,,,,,,,,,48.1749069197,1.05836661533e-05,51.0124688623,2.83757316775,None,0,,,,,2018_Nov_14_1236,59.9860135434,chinese_cond2,001,1016,
images/banana04a.jpg,banana,z,sounds/greatgatsby_chinese.wav,,,,,,,,,0,0,0,0,0,0,0,118,93.1984604268,8.98016151041e-06,96.0066250653,2.80817522225,,,83.0088627127,None,0,,2018_Nov_14_1236,59.9860135434,chinese_cond2,001,1016,
images/charcoalbarbecue.jpg,charcoal barbecue,z,sounds/greatgatsby_chinese.wav,,,,,,,,,0,0,0,0,0,1,1,77,97.1307902773,8.98004509509e-06,98.9242429539,1.79346229811,,,,z,1,1.78402742522,2018_Nov_14_1236,59.9860135434,chinese_cond2,001,1016,
images/cocktailshrimp01.jpg,cocktail shrimp,z,sounds/greatgatsby_chinese.wav,,,,,,,,,0,0,0,0,0,2,2,30,100.041037753,9.62149351835e-06,101.624871593,1.58384410304,,,,z,1,1.56722868164,2018_Nov_14_1236,59.9860135434,chinese_cond2,001,1016,
images/gamecontroller01.jpg,game controller,z,sounds/greatgatsby_chinese.wav,,,,,,,,,0,0,0,0,0,3,3,112,102.745494157,8.65943729877e-06,103.808732309,1.06324745261,,,,z,1,1.05048577499,2018_Nov_14_1236,59.9860135434,chinese_cond2,001,1016,
images/camera01a.jpg,bull,x,sounds/greatgatsby_chinese.wav,,,,,,,,,0,0,0,0,0,4,4,138,104.920062078,9.62149351835e-06,106.225973514,1.30592201999,,,,x,1,1.2838893563,2018_Nov_14_1236,59.9860135434,chinese_cond2,001,1016,
images/radish01.jpg,raisin,x,sounds/greatgatsby_chinese.wav,,,,,,,,,0,0,0,0,0,5,5,214,107.337202578,9.30076930672e-06,109.093338148,1.75614551222,,,,z,0,1.73400380439,2018_Nov_14_1236,59.9860135434,chinese_cond2,001,1016,
images/saltshaker03c.jpg,salt shaker,z,sounds/greatgatsby_chinese.wav,,,,,,,,,0,0,0,0,0,6,6,63,110.207284974,9.30076930672e-06,111.560604258,1.3533289053,,,,z,1,1.33391586354,2018_Nov_14_1236,59.9860135434,chinese_cond2,001,1016,
images/comb02a.jpg,diploma,x,sounds/greatgatsby_chinese.wav,,,,,,,,,0,0,0,0,0,7,7,166,112.665239687,9.62160993367e-06,114.094557196,1.42932745186,,,,x,1,1.41724409221,2018_Nov_14_1236,59.9860135434,chinese_cond2,001,1016,
