images,name,corrAns,sounds,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,begin_global,begin_routine,end_global,end_routine,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,begin_book,key_resp_1.keys,key_resp_1.corr,key_resp_1.rt,date,frameRate,expName,session,participant,
images\volleyball.jpg,volley ball,z,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,2018_Nov_09_1335,59.9846667689,chinese_cond2,001,1002,
images\puma.jpg,puma,z,,,,,,0,0,0,0,,,,,,,,,48.1735462018,9.62178455666e-06,49.9643188294,1.79078321153,x,0,1.76739774185,,,,,2018_Nov_09_1335,59.9846667689,chinese_cond2,001,1002,
images\glasses01b.jpg,calculator,x,sounds\animalfarm_english.wav,,,,,,,,,0,0,0,1,0,0,0,142,92.137207862,1.05840153992e-05,94.4096026869,2.27240508818,,,,81.9612427392,x,1,2.2508602693,2018_Nov_09_1335,59.9846667689,chinese_cond2,001,1002,
images\baseball01a.jpg,baseball,z,sounds\animalfarm_english.wav,,,,,,,,,0,0,0,1,0,1,1,74,95.5478731167,8.98033613339e-06,97.5104154406,1.96255162498,,,,,z,1,1.9507597856,2018_Nov_09_1335,59.9846667689,chinese_cond2,001,1002,
images\honeycomb.jpg,honey comb,z,sounds\animalfarm_english.wav,,,,,,,,,0,0,0,1,0,2,2,59,98.6230633317,9.94250876829e-06,100.327841102,1.70478835405,,,,,z,1,1.68400205398,2018_Nov_09_1335,59.9846667689,chinese_cond2,001,1002,
images\toucan.jpg,toucan,z,sounds\animalfarm_english.wav,,,,,,,,,0,0,0,1,0,3,3,81,101.428411065,8.98033613339e-06,103.962160018,2.53375889495,,,,,z,1,2.51739285083,2018_Nov_09_1335,59.9846667689,chinese_cond2,001,1002,
images\hammer02a.jpg,flower,x,sounds\animalfarm_english.wav,,,,,,,,,0,0,0,1,0,4,4,176,105.058467202,9.62178455666e-06,106.596191562,1.53773462359,,,,,x,1,1.51731234841,2018_Nov_09_1335,59.9846667689,chinese_cond2,001,1002,
images\cigar.jpg,crocodile,x,sounds\animalfarm_english.wav,,,,,,,,,0,0,0,1,0,5,5,162,107.694475386,9.30106034502e-06,110.697141908,3.00267646468,,,,,None,0,,2018_Nov_09_1335,59.9846667689,chinese_cond2,001,1002,
images\gps.jpg,gps,z,sounds\animalfarm_english.wav,,,,,,,,,0,0,0,1,0,6,6,21,111.815206553,9.94256697595e-06,114.031534174,2.21633788437,,,,,z,1,2.20083587803,2018_Nov_09_1335,59.9846667689,chinese_cond2,001,1002,
images\globe.jpg,cloud,x,sounds\animalfarm_english.wav,,,,,,,,,0,0,0,1,0,7,7,154,115.235205276,9.62178455666e-06,116.882318944,1.64712361031,,,,,x,1,1.63403956289,2018_Nov_09_1335,59.9846667689,chinese_cond2,001,1002,
images\scissors04a.jpg,leek,x,sounds\animalfarm_english.wav,,,,,,,,,0,0,0,1,0,8,8,194,117.976088218,9.62178455666e-06,119.766397395,1.79031911987,,,,,x,1,1.76737913978,2018_Nov_09_1335,59.9846667689,chinese_cond2,001,1002,
