images,name,corrAns,sounds,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,begin_global,begin_routine,end_global,end_routine,key_resp_2.keys,key_resp_2.corr,begin_book,key_resp_1.keys,key_resp_1.corr,key_resp_1.rt,date,frameRate,expName,session,participant,
images/volleyball.jpg,volley ball,z,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,2018_Nov_14_1402,59.983936375,spanish_cond1,001,1025,
images/puma.jpg,puma,z,,,,,,0,0,0,0,,,,,,,,,48.151974322,1.02629419416e-05,51.0091074202,2.85714592692,None,0,,,,,2018_Nov_14_1402,59.983936375,spanish_cond1,001,1025,
images/tank.jpg,wallet,x,sounds/animalfarm_spanish.wav,,,,,,,,,0,0,0,1,0,0,0,237,93.162320354,9.62149351835e-06,95.1535070318,1.99119694077,,,83.0053226308,x,1,1.96759789181,2018_Nov_14_1402,59.983936375,spanish_cond1,001,1025,
images/showerhead01.jpg,skateboard,x,sounds/animalfarm_spanish.wav,,,,,,,,,0,0,0,1,0,1,1,223,96.2639240386,9.30076930672e-06,97.6872165457,1.42330212856,,,,x,1,1.40057318658,2018_Nov_14_1402,59.983936375,spanish_cond1,001,1025,
images/doorhandle.jpg,doll,x,sounds/animalfarm_spanish.wav,,,,,,,,,0,0,0,1,0,2,2,168,98.7907663452,9.30088572204e-06,100.037783109,1.24702670658,,,,x,1,1.23384617164,2018_Nov_14_1402,59.983936375,spanish_cond1,001,1025,
images/electricguitar02.jpg,electric guitar,z,sounds/animalfarm_spanish.wav,,,,,,,,,0,0,0,1,0,3,3,100,101.13864305,8.65932088345e-06,102.805127763,1.66649401363,,,,z,1,1.65063869325,2018_Nov_14_1402,59.983936375,spanish_cond1,001,1025,
images/corn01.jpg,corn,z,sounds/animalfarm_spanish.wav,,,,,,,,,0,0,0,1,0,4,4,22,103.903189762,9.30076930672e-06,105.355733647,1.45255382685,,,,z,1,1.43391082832,2018_Nov_14_1402,59.983936375,spanish_cond1,001,1025,
images/bandaid01.jpg,door handle,x,sounds/animalfarm_spanish.wav,,,,,,,,,0,0,0,1,0,5,5,170,106.461926801,9.62160993367e-06,108.223091545,1.76117436553,,,,x,1,1.75055700645,2018_Nov_14_1402,59.983936375,spanish_cond1,001,1025,
images/gluestick.jpg,squirrel,x,sounds/animalfarm_spanish.wav,,,,,,,,,0,0,0,1,0,6,6,226,109.329514655,8.65932088345e-06,110.490295564,1.16079020989,,,,x,1,1.15051601874,2018_Nov_14_1402,59.983936375,spanish_cond1,001,1025,
images/fork01.jpg,cooking pot,x,sounds/animalfarm_spanish.wav,,,,,,,,,0,0,0,1,0,7,7,160,111.583132751,9.30088572204e-06,113.941116874,2.35799406481,,,,x,1,2.33412272646,2018_Nov_14_1402,59.983936375,spanish_cond1,001,1025,
images/lychee02a.jpg,lychee,z,sounds/animalfarm_spanish.wav,,,,,,,,,0,0,0,1,0,8,8,62,115.063605053,9.30088572204e-06,118.058669849,2.99507505924,,,,None,0,,2018_Nov_14_1402,59.983936375,spanish_cond1,001,1025,
images/gamecontroller01.jpg,game controller,z,sounds/animalfarm_spanish.wav,,,,,,,,,0,0,0,1,0,9,9,112,119.178493185,9.30088572204e-06,120.809444623,1.63096105948,,,,z,1,1.6172718663,2018_Nov_14_1402,59.983936375,spanish_cond1,001,1025,
images/beachumbrella01.jpg,beach umbrella,z,sounds/animalfarm_spanish.wav,,,,,,,,,0,0,0,1,0,10,10,92,121.914605067,9.30076930672e-06,124.510339136,2.59574401204,,,,z,1,2.58418887458,2018_Nov_14_1402,59.983936375,spanish_cond1,001,1025,
images/knife04.jpg,tooth brush,x,sounds/animalfarm_spanish.wav,,,,,,,,,0,0,0,1,0,11,11,233,125.607650336,9.30088572204e-06,126.994270378,1.38662934373,,,,x,1,1.36723265855,2018_Nov_14_1402,59.983936375,spanish_cond1,001,1025,
images/mailbox01.jpg,mail box,z,sounds/animalfarm_spanish.wav,,,,,,,,,0,0,0,1,0,12,12,73,128.113789995,9.62160993367e-06,129.228260873,1.1144808206,,,,z,1,1.10060978052,2018_Nov_14_1402,59.983936375,spanish_cond1,001,1025,
images/cockroach02.jpg,belt,x,sounds/animalfarm_spanish.wav,,,,,,,,,0,0,0,1,0,13,13,129,130.327091953,9.30076930672e-06,131.328645831,1.00156381947,,,,x,1,0.983798304456,2018_Nov_14_1402,59.983936375,spanish_cond1,001,1025,
images/parkfountain.jpg,park fountain,z,sounds/animalfarm_spanish.wav,,,,,,,,,0,0,0,1,0,14,14,93,132.447065385,8.98004509509e-06,133.662536037,1.21548091457,,,,z,1,1.20051879296,2018_Nov_14_1402,59.983936375,spanish_cond1,001,1025,
images/flashlight05.jpg,flash light,z,sounds/animalfarm_spanish.wav,,,,,,,,,0,0,0,1,0,15,15,8,134.764772497,8.98016151041e-06,136.363185201,1.59842264629,,,,z,1,1.58393903531,2018_Nov_14_1402,59.983936375,spanish_cond1,001,1025,
