images,name,corrAns,sounds,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,begin_global,begin_routine,end_global,end_routine,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,begin_book,key_resp_1.keys,key_resp_1.corr,key_resp_1.rt,date,frameRate,expName,session,participant,
images/volleyball.jpg,volley ball,z,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,2018_Nov_28_1540,59.9808588799,chinese_cond1,001,1065,
images/puma.jpg,puma,z,,,,,,0,0,0,0,,,,,,,,,48.1848099504,1.09046231955e-05,49.532643414,1.34784468892,z,1,1.33394965739,,,,,2018_Nov_28_1540,59.9808588799,chinese_cond1,001,1065,
images/aloe02.jpg,broad sword,x,sounds/greatgatsby_english.wav,,,,,,,,,0,0,0,0,0,0,0,137,91.8288564052,8.98016151041e-06,93.0939062826,1.26505981968,,,,81.5293992942,x,1,1.25057337375,2018_Nov_28_1540,59.9808588799,chinese_cond1,001,1065,
images/mattress.jpg,cat,x,sounds/greatgatsby_english.wav,,,,,,,,,0,0,0,0,0,1,1,147,94.240502651,9.621726349e-06,95.0277336159,0.787240907433,,,,,x,1,0.767112932284,2018_Nov_28_1540,59.9808588799,chinese_cond1,001,1065,
images/radish01.jpg,raisin,x,sounds/greatgatsby_english.wav,,,,,,,,,0,0,0,0,0,2,2,214,96.1766000662,9.94245056063e-06,97.2616546967,1.08506521431,,,,,z,0,1.0671957751,2018_Nov_28_1540,59.9808588799,chinese_cond1,001,1065,
images/paintbrush03a.jpg,paint brush,z,sounds/greatgatsby_english.wav,,,,,,,,,0,0,0,0,0,3,3,0,98.448486489,9.94245056063e-06,99.2121237391,0.763647192507,,,,,z,1,0.750417983043,2018_Nov_28_1540,59.9808588799,chinese_cond1,001,1065,
images/lantern03.jpg,lantern,z,sounds/greatgatsby_english.wav,,,,,,,,,0,0,0,0,0,4,4,5,100.399846822,9.30100213736e-06,101.329335085,0.929498205427,,,,,z,1,0.917128856177,2018_Nov_28_1540,59.9808588799,chinese_cond1,001,1065,
images/tissuebox03.jpg,tissue box,z,sounds/greatgatsby_english.wav,,,,,,,,,0,0,0,0,0,5,5,58,102.540249696,9.30100213736e-06,103.363217294,0.822978182114,,,,,z,1,0.800433874945,2018_Nov_28_1540,59.9808588799,chinese_cond1,001,1065,
images/ceilingfan02.jpg,paper clip,x,sounds/greatgatsby_english.wav,,,,,,,,,0,0,0,0,0,6,6,208,104.538144145,9.30100213736e-06,105.330379682,0.792244837852,,,,,x,1,0.783766187378,2018_Nov_28_1540,59.9808588799,chinese_cond1,001,1065,
images/antelope.jpg,antelope,z,sounds/greatgatsby_english.wav,,,,,,,,,0,0,0,0,0,7,7,12,106.464083601,8.98027792573e-06,107.464124654,1.00005163648,,,,,x,0,0.983665223583,2018_Nov_28_1540,59.9808588799,chinese_cond1,001,1065,
images/cloud.jpg,ceiling fan,x,sounds/greatgatsby_english.wav,,,,,,,,,0,0,0,0,0,8,8,149,108.664254611,9.30088572204e-06,109.964919247,1.30067457806,,,,,x,1,1.28389656148,2018_Nov_28_1540,59.9808588799,chinese_cond1,001,1065,
images/puma.jpg,puma,z,sounds/greatgatsby_english.wav,,,,,,,,,0,0,0,0,0,9,9,4,111.064137675,1.02631747723e-05,111.648682836,0.584555744892,,,,,z,1,0.567025631201,2018_Nov_28_1540,59.9808588799,chinese_cond1,001,1065,
images/scissors04a.jpg,leek,x,sounds/greatgatsby_english.wav,,,,,,,,,0,0,0,0,0,10,10,194,112.816821571,9.30100213736e-06,113.649194711,0.832383082598,,,,,x,1,0.817059547873,2018_Nov_28_1540,59.9808588799,chinese_cond1,001,1065,
