images,name,corrAns,sounds,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,begin_global,begin_routine,end_global,end_routine,key_resp_2.keys,key_resp_2.corr,begin_book,key_resp_1.keys,key_resp_1.corr,key_resp_1.rt,date,frameRate,expName,session,participant,
images/volleyball.jpg,volley ball,z,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,2018_Nov_14_1245,59.9819551398,chinese_cond1,001,1019,
images/puma.jpg,puma,z,,,,,,0,0,0,0,,,,,,,,,48.1789376253,1.12253474072e-05,51.0154004641,2.83647534705,None,0,,,,,2018_Nov_14_1245,59.9819551398,chinese_cond1,001,1019,
images/showerhead01.jpg,skateboard,x,sounds/greatgatsby_english.wav,,,,,,,,,0,0,0,0,0,0,0,223,93.2014587753,9.30100213736e-06,96.0102634481,2.80881493597,,,83.0122471182,None,0,,2018_Nov_14_1245,59.9819551398,chinese_cond1,001,1019,
images/rhinoceros01.jpg,envelope,x,sounds/greatgatsby_english.wav,,,,,,,,,0,0,0,0,0,1,1,173,97.1300726309,9.62160993367e-06,100.011282705,2.8812200164,,,,None,0,,2018_Nov_14_1245,59.9819551398,chinese_cond1,001,1019,
images/kiwi03.jpg,backpack,x,sounds/greatgatsby_english.wav,,,,,,,,,0,0,0,0,0,2,2,125,101.141703961,9.30100213736e-06,102.812223577,1.67052955809,,,,x,1,1.65066399227,2018_Nov_14_1245,59.9819551398,chinese_cond1,001,1019,
images/lion.jpg,lion,z,sounds/greatgatsby_english.wav,,,,,,,,,0,0,0,0,0,3,3,44,103.926124727,8.98027792573e-06,106.929795719,3.00368157623,,,,None,0,,2018_Nov_14_1245,59.9819551398,chinese_cond1,001,1019,
images/cactus.jpg,cactus,z,sounds/greatgatsby_english.wav,,,,,,,,,0,0,0,0,0,4,4,70,108.044038759,9.30100213736e-06,111.047516035,3.00348785974,,,,None,0,,2018_Nov_14_1245,59.9819551398,chinese_cond1,001,1019,
images/parkingmeter.jpg,ear,x,sounds/greatgatsby_english.wav,,,,,,,,,0,0,0,0,0,5,5,171,112.151838158,9.30088572204e-06,115.148571597,2.9967437021,,,,None,0,,2018_Nov_14_1245,59.9819551398,chinese_cond1,001,1019,
images/globe.jpg,cloud,x,sounds/greatgatsby_english.wav,,,,,,,,,0,0,0,0,0,6,6,154,116.278448266,9.62160993367e-06,119.266306987,2.98786930414,,,,None,0,,2018_Nov_14_1245,59.9819551398,chinese_cond1,001,1019,
images/camera01a.jpg,bull,x,sounds/greatgatsby_english.wav,,,,,,,,,0,0,0,0,0,7,7,138,120.378618314,9.30100213736e-06,123.367342985,2.98873621773,,,,None,0,,2018_Nov_14_1245,59.9819551398,chinese_cond1,001,1019,
images/birthdaycandle.jpg,birthday candle,z,sounds/greatgatsby_english.wav,,,,,,,,,0,0,0,0,0,8,8,55,124.465035129,9.94233414531e-06,127.468391171,3.00336630573,,,,None,0,,2018_Nov_14_1245,59.9819551398,chinese_cond1,001,1019,
images/cherry01.jpg,highlighter,x,sounds/greatgatsby_english.wav,,,,,,,,,0,0,0,0,0,9,9,187,128.578873737,9.621726349e-06,131.56944513,2.99058133562,,,,None,0,,2018_Nov_14_1245,59.9819551398,chinese_cond1,001,1019,
