images,name,corrAns,sounds,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,begin_global,begin_routine,end_global,end_routine,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,begin_book,key_resp_1.keys,key_resp_1.corr,key_resp_1.rt,date,frameRate,expName,session,participant,
images\volleyball.jpg,volley ball,z,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,2018_Nov_14_1236,59.9858208501,spanish_cond1,001,1013,
images\puma.jpg,puma,z,,,,,,0,0,0,0,,,,,,,,,48.173754995,1.05840153992e-05,50.3945496981,2.22080657003,z,1,2.20085448015,,,,,2018_Nov_14_1236,59.9858208501,spanish_cond1,001,1013,
images\masquerademask02b.jpg,mirror,x,sounds\animalfarm_spanish.wav,,,,,,,,,0,0,0,1,0,0,0,204,92.5809496655,9.62184276432e-06,94.6230976494,2.04215856793,,,,82.3917038897,x,1,2.03411506198,2018_Nov_14_1236,59.9858208501,spanish_cond1,001,1013,
images\ear.jpg,bullet,x,sounds\animalfarm_spanish.wav,,,,,,,,,0,0,0,1,0,1,1,139,95.7354241724,9.621726349e-06,97.1070890552,1.3716745046,,,,,x,1,1.35060853092,2018_Nov_14_1236,59.9858208501,spanish_cond1,001,1013,
images\desktopcomputer.jpg,desktop computer,z,sounds\animalfarm_spanish.wav,,,,,,,,,0,0,0,1,0,2,2,16,98.2453065651,8.98027792573e-06,99.7077964501,1.46249982761,,,,,z,1,1.45063550409,2018_Nov_14_1236,59.9858208501,spanish_cond1,001,1013,
images\cheetah.jpg,cheetah,z,sounds\animalfarm_spanish.wav,,,,,,,,,0,0,0,1,0,3,3,82,100.81271643,9.94256697595e-06,102.575061764,1.76235591748,,,,,z,1,1.75054194801,2018_Nov_14_1236,59.9858208501,spanish_cond1,001,1013,
images\computermouse02a.jpg,world map,x,sounds\animalfarm_spanish.wav,,,,,,,,,0,0,0,1,0,4,4,239,103.678372979,8.98027792573e-06,104.959209973,1.2808466159,,,,,x,1,1.26724459487,2018_Nov_14_1236,59.9858208501,spanish_cond1,001,1013,
images\puzzle.jpg,puzzle,z,sounds\animalfarm_spanish.wav,,,,,,,,,0,0,0,1,0,5,5,57,106.081628804,9.30111855268e-06,107.143136175,1.06151731336,,,,,z,1,1.05053113948,2018_Nov_14_1236,59.9858208501,spanish_cond1,001,1013,
images\mattress.jpg,cat,x,sounds\animalfarm_spanish.wav,,,,,,,,,0,0,0,1,0,6,6,147,108.249087933,9.621726349e-06,109.860521072,1.61144308106,,,,,x,1,1.60067147342,2018_Nov_14_1236,59.9858208501,spanish_cond1,001,1013,
images\computerkeyboard01a.jpg,computer keyboard,z,sounds\animalfarm_spanish.wav,,,,,,,,,0,0,0,1,0,7,7,61,110.979049488,8.98027792573e-06,112.011105163,1.03206561808,,,,,z,1,1.01718806685,2018_Nov_14_1236,59.9858208501,spanish_cond1,001,1013,
