images,name,corrAns,sounds,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,begin_global,begin_routine,end_global,end_routine,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,begin_book,key_resp_1.keys,key_resp_1.corr,key_resp_1.rt,date,frameRate,expName,session,participant,
images\volleyball.jpg,volley ball,z,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,2018_Nov_14_1402,59.9851283793,chinese_cond2,001,1022,
images\puma.jpg,puma,z,,,,,,0,0,0,0,,,,,,,,,48.1678295684,1.02631747723e-05,49.4564733722,1.28865470842,z,1,1.26726832869,,,,,2018_Nov_14_1402,59.9851283793,chinese_cond2,001,1022,
images\eraser.jpg,eraser,z,sounds\animalfarm_english.wav,,,,,,,,,0,0,0,1,0,0,0,110,91.6145935799,9.621726349e-06,93.0181627554,1.40357911796,,,,81.45362147,z,1,1.38394679269,2018_Nov_14_1402,59.9851283793,chinese_cond2,001,1022,
images\barrel01.jpg,barrel,z,sounds\animalfarm_english.wav,,,,,,,,,0,0,0,1,0,1,1,9,94.1523484093,9.30111855268e-06,95.8522498499,1.69991074177,,,,,z,1,1.68401776953,2018_Nov_14_1402,59.9851283793,chinese_cond2,001,1022,
images\hairband.jpg,hairband,z,sounds\animalfarm_english.wav,,,,,,,,,0,0,0,1,0,2,2,66,96.9658935976,9.30111855268e-06,98.3527699084,1.3868865741,,,,,x,0,1.36711344973,2018_Nov_14_1402,59.9851283793,chinese_cond2,001,1022,
images\parkingmeter.jpg,ear,x,sounds\animalfarm_english.wav,,,,,,,,,0,0,0,1,0,3,3,171,99.4575442787,9.62184276432e-06,100.870272127,1.41273779084,,,,,x,1,1.40062169672,2018_Nov_14_1402,59.9851283793,chinese_cond2,001,1022,
images\eyedrops.jpg,bicycle,x,sounds\animalfarm_english.wav,,,,,,,,,0,0,0,1,0,4,4,131,101.972657083,9.30111855268e-06,103.320932648,1.34828518645,,,,,x,1,1.33393875859,2018_Nov_14_1402,59.9851283793,chinese_cond2,001,1022,
images\handfan01b.jpg,handfan,z,sounds\animalfarm_english.wav,,,,,,,,,0,0,0,1,0,5,5,69,104.434396468,9.30100213736e-06,106.088354444,1.65396759822,,,,,z,1,1.63401903643,2018_Nov_14_1402,59.9851283793,chinese_cond2,001,1022,
images\swan.jpg,swan,z,sounds\animalfarm_english.wav,,,,,,,,,0,0,0,1,0,6,6,54,107.180160229,8.98039434105e-06,108.605708487,1.42555788008,,,,,z,1,1.41732001374,2018_Nov_14_1402,59.9851283793,chinese_cond2,001,1022,
images\aquarium.jpg,computer mouse,x,sounds\animalfarm_english.wav,,,,,,,,,0,0,0,1,0,7,7,159,109.741554223,9.621726349e-06,111.373108795,1.6315645146,,,,,x,1,1.61735792365,2018_Nov_14_1402,59.9851283793,chinese_cond2,001,1022,
