images,name,corrAns,sounds,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,begin_global,begin_routine,end_global,end_routine,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,begin_book,key_resp_1.keys,key_resp_1.corr,key_resp_1.rt,date,frameRate,expName,session,participant,
images\volleyball.jpg,volley ball,z,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,2018_Nov_09_1341,59.9823588235,chinese_cond2,001,1002,
images\puma.jpg,puma,z,,,,,,0,0,0,0,,,,,,,,,48.1578562496,1.02632329799e-05,50.6537347506,2.49588972644,x,0,2.48424927011,,,,,2018_Nov_09_1341,59.9823588235,chinese_cond2,001,1002,
images\battery03b.jpg,battery,z,sounds\greatgatsby_chinese.wav,,,,,,,,,0,0,0,0,0,0,0,34,92.8399358675,9.30111855268e-06,94.4988606182,1.65893437259,,,,82.650622739,z,1,1.65069682692,2018_Nov_09_1341,59.9823588235,chinese_cond2,001,1002,
images\blackolive.jpg,tank,x,sounds\greatgatsby_chinese.wav,,,,,,,,,0,0,0,0,0,1,1,229,95.6221941622,9.94250876829e-06,97.0828992029,1.46071594546,,,,,x,1,1.45063678693,2018_Nov_09_1341,59.9823588235,chinese_cond2,001,1002,
images\bus.jpg,microphone,x,sounds\greatgatsby_chinese.wav,,,,,,,,,0,0,0,0,0,2,2,203,98.2016428265,2.30923178606e-05,99.6002330401,1.39860175969,,,,,x,1,1.38395769743,2018_Nov_09_1341,59.9823588235,chinese_cond2,001,1002,
images\hat05.jpg,hat,z,sounds\greatgatsby_chinese.wav,,,,,,,,,0,0,0,0,0,3,3,15,100.706096598,9.62178455666e-06,101.550760299,0.844674284337,,,,,z,1,0.833815118356,2018_Nov_09_1341,59.9823588235,chinese_cond2,001,1002,
images\mailbox01.jpg,mail box,z,sounds\greatgatsby_chinese.wav,,,,,,,,,0,0,0,0,0,4,4,73,102.670417673,9.30106034502e-06,103.901381659,1.23097424913,,,,,z,1,1.21723688138,2018_Nov_09_1341,59.9823588235,chinese_cond2,001,1002,
images\lamp04b.jpg,parking meter,x,sounds\greatgatsby_chinese.wav,,,,,,,,,0,0,0,0,0,5,5,209,105.023642051,9.30111855268e-06,106.285379768,1.26174798002,,,,,x,1,1.25060497085,2018_Nov_09_1341,59.9823588235,chinese_cond2,001,1002,
images\corkscrew02a.jpg,masquerade mask,x,sounds\greatgatsby_chinese.wav,,,,,,,,,0,0,0,0,0,6,6,201,107.389617883,9.62178455666e-06,109.102780733,1.71317279252,,,,,x,1,1.70064231945,2018_Nov_09_1341,59.9823588235,chinese_cond2,001,1002,
images\lettuce.jpg,mushroom,x,sounds\greatgatsby_chinese.wav,,,,,,,,,0,0,0,0,0,7,7,205,110.225307008,9.62178455666e-06,111.286716557,1.0614201331,,,,,x,1,1.05054525152,2018_Nov_09_1341,59.9823588235,chinese_cond2,001,1002,
images\flamingo.jpg,flamingo,z,sounds\greatgatsby_chinese.wav,,,,,,,,,0,0,0,0,0,8,8,52,112.386454555,9.62184276432e-06,114.07078792,1.68434394867,,,,,x,0,1.66736563714,2018_Nov_09_1341,59.9823588235,chinese_cond2,001,1002,
images\bed.jpg,bed,z,sounds\greatgatsby_chinese.wav,,,,,,,,,0,0,0,0,0,9,9,103,115.191889526,9.30106034502e-06,116.404738224,1.21285864065,,,,,z,1,1.20055556286,2018_Nov_09_1341,59.9823588235,chinese_cond2,001,1002,
images\mushroom01.jpg,shower head,x,sounds\greatgatsby_chinese.wav,,,,,,,,,0,0,0,0,0,10,10,222,117.521305396,9.62178455666e-06,118.822066577,1.30077176477,,,,,x,1,1.28392783774,2018_Nov_09_1341,59.9823588235,chinese_cond2,001,1002,
images\dryingmachine01.jpg,drying machine,z,sounds\greatgatsby_chinese.wav,,,,,,,,,0,0,0,0,0,11,11,18,119.944310292,9.62184276432e-06,121.089347414,1.14504770655,,,,,z,1,1.1338928304,2018_Nov_09_1341,59.9823588235,chinese_cond2,001,1002,
images\handfan01b.jpg,handfan,z,sounds\greatgatsby_chinese.wav,,,,,,,,,0,0,0,0,0,12,12,69,122.205697454,8.98033613339e-06,124.273533726,2.06784589338,,,,,x,0,2.05080183293,2018_Nov_09_1341,59.9823588235,chinese_cond2,001,1002,
images\toucan.jpg,toucan,z,sounds\greatgatsby_chinese.wav,,,,,,,,,0,0,0,0,0,13,13,81,125.374639623,9.62184276432e-06,126.907575854,1.53294745635,,,,,z,1,1.51733191271,2018_Nov_09_1341,59.9823588235,chinese_cond2,001,1002,
images\tape01a.jpg,tie,x,sounds\greatgatsby_chinese.wav,,,,,,,,,0,0,0,0,0,14,14,232,128.034274142,8.98033613339e-06,129.908380558,1.87411603704,,,,,z,0,1.85074916959,2018_Nov_09_1341,59.9823588235,chinese_cond2,001,1002,
images\blueberry02.jpg,blueberry,z,sounds\greatgatsby_chinese.wav,,,,,,,,,0,0,0,0,0,15,15,46,131.022235023,9.94250876829e-06,131.892291942,0.870066861913,,,,,z,1,0.850524019392,2018_Nov_09_1341,59.9823588235,chinese_cond2,001,1002,
images\backpack01b.jpg,swallow,x,sounds\greatgatsby_chinese.wav,,,,,,,,,0,0,0,0,0,16,16,228,133.024239886,8.98033613339e-06,134.743011284,1.71878134098,,,,,x,1,1.70070870989,2018_Nov_09_1341,59.9823588235,chinese_cond2,001,1002,
images\cocktailshrimp01.jpg,cocktail shrimp,z,sounds\greatgatsby_chinese.wav,,,,,,,,,0,0,0,0,0,17,17,30,135.859236882,1.02632329799e-05,137.477077499,1.61785120139,,,,,z,1,1.60067885026,2018_Nov_09_1341,59.9823588235,chinese_cond2,001,1002,
images\redfox.jpg,red fox,z,sounds\greatgatsby_chinese.wav,,,,,,,,,0,0,0,0,0,18,18,1,138.588937686,9.62178455666e-06,139.961090073,1.37216233002,,,,,z,1,1.35060885164,2018_Nov_09_1341,59.9823588235,chinese_cond2,001,1002,
images\computerkeyboard01a.jpg,computer keyboard,z,sounds\greatgatsby_chinese.wav,,,,,,,,,0,0,0,0,0,19,19,61,141.081758699,9.30106034502e-06,142.111661336,1.02991257951,,,,,z,1,1.01719127403,2018_Nov_09_1341,59.9823588235,chinese_cond2,001,1002,
images\bowl02b (1).jpg,bowl,z,sounds\greatgatsby_chinese.wav,,,,,,,,,0,0,0,0,0,20,20,24,143.227852616,9.30106034502e-06,144.545642141,1.3177997889,,,,,z,1,1.30059344071,2018_Nov_09_1341,59.9823588235,chinese_cond2,001,1002,
images\comb02a.jpg,diploma,x,sounds\greatgatsby_chinese.wav,,,,,,,,,0,0,0,0,0,21,21,166,145.651574015,9.94256697595e-06,147.279822215,1.62828989467,,,,,x,1,1.61737684655,2018_Nov_09_1341,59.9823588235,chinese_cond2,001,1002,
images\broom02.jpg,broom,z,sounds\greatgatsby_chinese.wav,,,,,,,,,0,0,0,0,0,22,22,116,148.374609796,8.98033613339e-06,150.547251869,2.17265201564,,,,,z,1,2.15082944749,2018_Nov_09_1341,59.9823588235,chinese_cond2,001,1002,
images\raisin.jpg,ruler,x,sounds\greatgatsby_chinese.wav,,,,,,,,,0,0,0,0,0,23,23,218,151.652354984,9.30111855268e-06,153.39801483,1.7456697881,,,,,x,1,1.73402933171,2018_Nov_09_1341,59.9823588235,chinese_cond2,001,1002,
