images,name,corrAns,sounds,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,begin_global,begin_routine,end_global,end_routine,key_resp_2.keys,key_resp_2.corr,begin_book,key_resp_1.keys,key_resp_1.corr,key_resp_1.rt,date,frameRate,expName,session,participant,
images/volleyball.jpg,volley ball,z,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,2018_Nov_14_1534,59.984917177,chinese_cond1,001,1033,
images/puma.jpg,puma,z,,,,,,0,0,0,0,,,,,,,,,48.1438615419,1.21872872114e-05,51.006754334,2.86290530011,None,0,,,,,2018_Nov_14_1534,59.984917177,chinese_cond1,001,1033,
images/eyedrops.jpg,bicycle,x,sounds/greatgatsby_english.wav,,,,,,,,,0,0,0,0,0,0,0,131,93.1627739979,9.62160993367e-06,95.8345890535,2.67182563944,,,83.0031972438,x,1,2.65091638931,2018_Nov_14_1534,59.984917177,chinese_cond1,001,1033,
images/ladybug03.jpg,giraffe,x,sounds/greatgatsby_english.wav,,,,,,,,,0,0,0,0,0,1,1,178,96.942618629,9.30076930672e-06,98.2184876321,1.27587990754,,,,x,1,1.26723237161,2018_Nov_14_1534,59.984917177,chinese_cond1,001,1033,
images/thumbtack02a.jpg,thumb tack,z,sounds/greatgatsby_english.wav,,,,,,,,,0,0,0,0,0,2,2,60,99.3279909095,9.62160993367e-06,102.319316112,2.99133610737,,,,None,0,,2018_Nov_14_1534,59.984917177,chinese_cond1,001,1033,
images/rhinoceros01.jpg,envelope,x,sounds/greatgatsby_english.wav,,,,,,,,,0,0,0,0,0,3,3,173,103.430825806,9.62160993367e-06,104.770066883,1.33925101941,,,,x,1,1.31723080005,2018_Nov_14_1534,59.984917177,chinese_cond1,001,1033,
images/notebook02b.jpg,notebook,z,sounds/greatgatsby_english.wav,,,,,,,,,0,0,0,0,0,4,4,7,105.875894404,9.62149351835e-06,107.137416381,1.26153159805,,,,z,1,1.25059605553,2018_Nov_14_1534,59.984917177,chinese_cond1,001,1033,
images/lightswitch02a.jpg,fork,x,sounds/greatgatsby_english.wav,,,,,,,,,0,0,0,0,0,5,5,177,108.248704457,9.30088572204e-06,110.304750035,2.0560555202,,,,x,1,2.03407506994,2018_Nov_14_1534,59.984917177,chinese_cond1,001,1033,
images/ostrich.jpg,ostrich,z,sounds/greatgatsby_english.wav,,,,,,,,,0,0,0,0,0,6,6,76,111.40394702,8.98004509509e-06,113.238637741,1.83470098441,,,,z,1,1.81719167228,2018_Nov_14_1534,59.984917177,chinese_cond1,001,1033,
images/banjo.jpg,knife,x,sounds/greatgatsby_english.wav,,,,,,,,,0,0,0,0,0,7,7,191,114.334398547,9.30076930672e-06,115.189288447,0.854899522034,,,,x,1,0.833792388672,2018_Nov_14_1534,59.984917177,chinese_cond1,001,1033,
images/beachumbrella01.jpg,beach umbrella,z,sounds/greatgatsby_english.wav,,,,,,,,,0,0,0,0,0,8,8,92,116.293952401,9.30088572204e-06,117.50651604,1.21257326019,,,,z,1,1.20050558087,2018_Nov_14_1534,59.984917177,chinese_cond1,001,1033,
images/parkbench03.jpg,park bench,z,sounds/greatgatsby_english.wav,,,,,,,,,0,0,0,0,0,9,9,71,118.611109436,8.98016151041e-06,120.023778078,1.41267922556,,,,z,1,1.40057690861,2018_Nov_14_1534,59.984917177,chinese_cond1,001,1033,
images/broom02.jpg,broom,z,sounds/greatgatsby_english.wav,,,,,,,,,0,0,0,0,0,10,10,116,121.118217202,9.62149351835e-06,122.27433212,1.15612518031,,,,z,1,1.1338509518,2018_Nov_14_1534,59.984917177,chinese_cond1,001,1033,
images/computerkeyboard01a.jpg,computer keyboard,z,sounds/greatgatsby_english.wav,,,,,,,,,0,0,0,0,0,11,11,61,123.389611218,9.30088572204e-06,124.224814448,0.835213813582,,,,z,1,0.817118869163,2018_Nov_14_1534,59.984917177,chinese_cond1,001,1033,
images/chessknight02b (1).jpg,cockroach,x,sounds/greatgatsby_english.wav,,,,,,,,,0,0,0,0,0,12,12,155,125.332341137,1.02630583569e-05,126.492028218,1.15969766502,,,,z,0,1.15052254684,2018_Nov_14_1534,59.984917177,chinese_cond1,001,1033,
images/triangleruler02.jpg,bottle of red wine,x,sounds/greatgatsby_english.wav,,,,,,,,,0,0,0,0,0,13,13,134,127.601313086,9.94221772999e-06,129.192689989,1.59138716571,,,,x,1,1.56728965195,2018_Nov_14_1534,59.984917177,chinese_cond1,001,1033,
images/mailbox01.jpg,mail box,z,sounds/greatgatsby_english.wav,,,,,,,,,0,0,0,0,0,14,14,73,130.310442791,9.94221772999e-06,131.693294543,1.38286233658,,,,z,1,1.36724205723,2018_Nov_14_1534,59.984917177,chinese_cond1,001,1033,
images/cigar.jpg,crocodile,x,sounds/greatgatsby_english.wav,,,,,,,,,0,0,0,0,0,15,15,162,132.790125908,9.62160993367e-06,134.460625055,1.67050941021,,,,z,0,1.65063608123,2018_Nov_14_1534,59.984917177,chinese_cond1,001,1033,
images/squirrel.jpg,binder,x,sounds/greatgatsby_english.wav,,,,,,,,,0,0,0,0,0,16,16,132,135.562560335,9.94221772999e-06,136.811198724,1.24864897283,,,,x,1,1.2338439601,2018_Nov_14_1534,59.984917177,chinese_cond1,001,1033,
images/lip.jpg,boxing glove,x,sounds/greatgatsby_english.wav,,,,,,,,,0,0,0,0,0,17,17,136,137.914328681,3.91276553273e-05,139.611888462,1.69758768287,,,,x,1,1.68398953439,2018_Nov_14_1534,59.984917177,chinese_cond1,001,1033,
images/candycane01a.jpg,lip,x,sounds/greatgatsby_english.wav,,,,,,,,,0,0,0,0,0,18,18,200,140.704739708,8.98016151041e-06,142.079168749,1.37443834159,,,,x,1,1.35056629276,2018_Nov_14_1534,59.984917177,chinese_cond1,001,1033,
images/lipstick04.jpg,lipstick,z,sounds/greatgatsby_english.wav,,,,,,,,,0,0,0,0,0,19,19,56,143.177644437,9.62149351835e-06,144.646454873,1.46881973627,,,,z,1,1.45060612611,2018_Nov_14_1534,59.984917177,chinese_cond1,001,1033,
images/carrot02.jpg,corkscrew,x,sounds/greatgatsby_english.wav,,,,,,,,,0,0,0,0,0,20,20,161,145.747515874,8.98016151041e-06,147.213741638,1.46623666852,,,,x,1,1.45060708828,2018_Nov_14_1534,59.984917177,chinese_cond1,001,1033,
images/cupcake.jpg,scissors,x,sounds/greatgatsby_english.wav,,,,,,,,,0,0,0,0,0,21,21,219,148.331392772,9.30088572204e-06,150.531220995,2.19983848615,,,,z,0,2.18409023993,2018_Nov_14_1534,59.984917177,chinese_cond1,001,1033,
