images,name,corrAns,sounds,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,begin_global,begin_routine,end_global,end_routine,b_key_resp_2_.keys,b_key_resp_2_.corr,b_key_resp_2_.rt,begin_book,key_resp_1.keys,key_resp_1.corr,key_resp_1.rt,date,frameRate,expName,session,participant,
images/volleyball.jpg,volley ball,z,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,2018_Nov_05_1123,59.79681391907342,chinese_cond2,001,999,
images/puma.jpg,puma,z,,,,,,0,0,0,0,,,,,,,,,48.1756198406,6.91413879395e-06,48.6956768036,0.52006483078,z,1,0.478658914566,,,,,2018_Nov_05_1123,59.79681391907342,chinese_cond2,001,999,
images/floorlamp.jpg,floor lamp,z,sounds/greatgatsby_chinese.wav,,,,,,,,,0,0,0,0,0,0,0,26,90.8787808418,5.96046447754e-06,93.8669819832,2.98820996284,,,,80.7179629803,None,0,,2018_Nov_05_1123,59.79681391907342,chinese_cond2,001,999,
images/apple06.jpg,apple,z,sounds/greatgatsby_chinese.wav,,,,,,,,,0,0,0,0,0,1,1,13,95.0672559738,7.15255737305e-06,97.1693940163,2.10214519501,,,,,z,1,2.06802392006,2018_Nov_05_1123,59.79681391907342,chinese_cond2,001,999,
images/headphones02b.jpg,headphones,z,sounds/greatgatsby_chinese.wav,,,,,,,,,0,0,0,0,0,2,2,101,98.3278989792,6.91413879395e-06,99.0689167976,0.741024971008,,,,,x,0,0.70109295845,2018_Nov_05_1123,59.79681391907342,chinese_cond2,001,999,
images/atm.jpg,atm,z,sounds/greatgatsby_chinese.wav,,,,,,,,,0,0,0,0,0,3,3,96,100.272213936,8.10623168945e-06,101.254094839,0.98188996315,,,,,z,1,0.94229888916,2018_Nov_05_1123,59.79681391907342,chinese_cond2,001,999,
