images,name,corrAns,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,begin_global,begin_routine,end_global,end_routine,key_resp_1.keys,key_resp_1.corr,key_resp_1.rt,date,frameRate,expName,session,participant,
images/apple01.jpg,apple,z,0,0,0,2,0.29359793663,6.91413879395e-06,0.727673053741,0.434082984924,z,1,0.433961868286,2018_Oct_19_0907,59.15093395009061,mm_bilingualism,001,999,
images/almond.jpg,apple,x,0,1,1,11,1.87355899811,6.91413879395e-06,2.41038799286,0.53683590889,x,1,0.536679029465,2018_Oct_19_0907,59.15093395009061,mm_bilingualism,001,999,
images/antlers.jpg,antlers,z,0,2,2,7,3.5394051075,6.91413879395e-06,4.65735006332,1.11795210838,z,1,1.11783695221,2018_Oct_19_0907,59.15093395009061,mm_bilingualism,001,999,
images/banjo.jpg,banjo,z,0,3,3,8,5.78525495529,5.96046447754e-06,6.45748496056,0.672236919403,z,1,0.672124147415,2018_Oct_19_0907,59.15093395009061,mm_bilingualism,001,999,
images/barn.jpg,shoe,x,0,4,4,3,7.66030097008,6.91413879395e-06,8.05845093727,0.398155927658,x,1,0.398039102554,2018_Oct_19_0907,59.15093395009061,mm_bilingualism,001,999,
images/acorn.jpg,tree,x,0,5,5,10,9.21360993385,6.91413879395e-06,9.62550401688,0.411901950836,x,1,0.411772012711,2018_Oct_19_0907,59.15093395009061,mm_bilingualism,001,999,
images/banana04a.jpg,banana,z,0,6,6,6,10.7679879665,6.91413879395e-06,11.2254860401,0.457504987717,x,0,0.457376003265,2018_Oct_19_0907,59.15093395009061,mm_bilingualism,001,999,
