images,name,corrAns,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,begin_global,begin_routine,end_global,end_routine,resp,rt,correct,key_resp_1.keys,key_resp_1.corr,key_resp_1.rt,date,frameRate,expName,session,participant,
images/antelope.jpg,antelope,z,0,0,0,0,0.257699966431,8.10623168945e-06,0.914155960083,0.656464099884,z,0.620036125183,1,z,1,0.620036125183,2018_Oct_19_0925,58.700673455335306,mm_bilingualism,001,999,
images/barn.jpg,shoe,x,0,1,1,3,2.14286088943,5.96046447754e-06,2.59905004501,0.456195116043,x,0.422719955444,1,x,1,0.422719955444,2018_Oct_19_0925,58.700673455335306,mm_bilingualism,001,999,
images/bacon.jpg,bacon,z,0,2,2,9,3.74577403069,7.15255737305e-06,4.42616891861,0.680402040482,z,0.640146970749,1,z,1,0.640146970749,2018_Oct_19_0925,58.700673455335306,mm_bilingualism,001,999,
images/bagel01.jpg,bagel,z,0,3,3,1,5.64596104622,1.19209289551e-05,6.36761808395,0.72166800499,z,0.691692829132,1,z,1,0.691692829132,2018_Oct_19_0925,58.700673455335306,mm_bilingualism,001,999,
images/armadillo.jpg,armadillo,z,0,4,4,4,7.52596092224,6.91413879395e-06,7.95022892952,0.424274921417,z,0.392094135284,1,z,1,0.392094135284,2018_Oct_19_0925,58.700673455335306,mm_bilingualism,001,999,
images/banjo.jpg,banjo,z,0,5,5,8,9.08815598488,5.96046447754e-06,9.94909787178,0.860947847366,z,0.825732946396,1,z,1,0.825732946396,2018_Oct_19_0925,58.700673455335306,mm_bilingualism,001,999,
images/apple01.jpg,apple,z,0,6,6,2,11.1208670139,7.15255737305e-06,11.8716320992,0.750771999359,x,0.710643053055,0,x,0,0.710643053055,2018_Oct_19_0925,58.700673455335306,mm_bilingualism,001,999,
images/antlers.jpg,antlers,z,0,7,7,7,13.0261719227,6.91413879395e-06,13.7370989323,0.710934877396,x,0.672528982162,0,x,0,0.672528982162,2018_Oct_19_0925,58.700673455335306,mm_bilingualism,001,999,
