images,name,corrAns,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,begin_global,begin_routine,end_global,end_routine,key_resp_1.keys,key_resp_1.corr,key_resp_1.rt,date,frameRate,expName,session,participant,
images/banjo.jpg,banjo,z,0,0,0,8,0.240909099579,9.05990600586e-06,2.00395011902,1.76305007935,None,0,,2018_Oct_19_0901,59.98409692864784,mm_bilingualism,001,999,
images/banana04a.jpg,banana,z,0,1,1,6,3.1372590065,5.96046447754e-06,5.00303506851,1.86578297615,None,0,,2018_Oct_19_0901,59.98409692864784,mm_bilingualism,001,999,
