images,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,participant,session,date,expName,frameRate,
images/alligator.jpg,0,0,0,12,999,001,2018_Oct_18_2147,mm_bilingualism,59.91286404785883,
images/bagel01.jpg,0,1,1,1,999,001,2018_Oct_18_2147,mm_bilingualism,59.91286404785883,
images/banjo.jpg,0,2,2,8,999,001,2018_Oct_18_2147,mm_bilingualism,59.91286404785883,
images/antelope.jpg,0,3,3,0,999,001,2018_Oct_18_2147,mm_bilingualism,59.91286404785883,
images/apple01.jpg,0,4,4,2,999,001,2018_Oct_18_2147,mm_bilingualism,59.91286404785883,
images/antlers.jpg,0,5,5,7,999,001,2018_Oct_18_2147,mm_bilingualism,59.91286404785883,
