images,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,participant,session,date,expName,frameRate,
images/almond.jpg,0,0,0,11,999,001,2018_Oct_18_2142,mm_bilingualism,60.30554637624104,
images/apple01.jpg,0,1,1,2,999,001,2018_Oct_18_2142,mm_bilingualism,60.30554637624104,
images/acorn.jpg,0,2,2,10,999,001,2018_Oct_18_2142,mm_bilingualism,60.30554637624104,
images/antelope.jpg,0,3,3,0,999,001,2018_Oct_18_2142,mm_bilingualism,60.30554637624104,
images/antlers.jpg,0,4,4,7,999,001,2018_Oct_18_2142,mm_bilingualism,60.30554637624104,
